"Flow ID","Src IP","Src Port","Dst IP","Dst Port","Protocol","Flow Duration","Tot Fwd Pkts","Tot Bwd Pkts","TotLen Fwd Pkts","TotLen Bwd Pkts","Fwd Pkt Len Max","Fwd Pkt Len Min","Fwd Pkt Len Mean","Fwd Pkt Len Std","Bwd Pkt Len Max","Bwd Pkt Len Min","Bwd Pkt Len Mean","Bwd Pkt Len Std","Flow Byts/s","Flow Pkts/s","Fwd Header Len","Bwd Header Len","Pkt Len Mean","Pkt Len Std","Pkt Len Var","Label"
"172.31.69.25-18.219.193.20-80-36390-6","18.219.193.20","36390","172.31.69.25","80","6","51975","2","1","0","0","0","0","0","0","0","0","0","0","0","57.72005772","64","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-48840-6","172.31.69.25","80","18.219.193.20","48840","6","4406667","4","4","935","349","935","0","233.75","467.5","349","0","87.25","174.5","291.3766799","1.815431028","136","136","142.6666667","318.7557843","101605.25","1"
"172.31.69.28-18.219.9.1-80-62077-6","18.219.9.1","62077","172.31.69.28","80","6","22699","2","5","287","935","287","0","143.5","202.9396462","935","0","187","418.1447118","53834.9707","308.3836292","40","124","152.75","331.6481569","109990.5","1"
"172.31.69.25-18.219.193.20-80-51024-6","18.219.193.20","51024","172.31.69.25","80","6","32689","1","1","0","0","0","0","0","0","0","0","0","0","0","61.18266083","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-51876-6","18.219.193.20","51876","172.31.69.25","80","6","45510","1","1","0","0","0","0","0","0","0","0","0","0","0","43.94638541","32","32","0","0","0","1"
"172.31.69.28-18.218.229.235-80-58563-6","18.218.229.235","58563","172.31.69.28","80","6","2284","1","1","0","0","0","0","0","0","0","0","0","0","0","875.6567426","20","20","0","0","0","1"
"172.31.69.25-18.219.193.20-80-55368-6","172.31.69.25","80","18.219.193.20","55368","6","4447150","4","4","935","304","935","0","233.75","467.5","304","0","76","152","278.605399","1.798904917","136","136","137.6666667","315.4504715","99509","1"
"172.31.69.25-18.219.193.20-80-48882-6","18.219.193.20","48882","172.31.69.25","80","6","1916","1","1","0","0","0","0","0","0","0","0","0","0","0","1043.841336","32","32","0","0","0","1"
"172.31.69.28-18.216.200.189-80-65245-6","18.216.200.189","65245","172.31.69.28","80","6","4647","1","1","0","0","0","0","0","0","0","0","0","0","0","430.3851947","20","20","0","0","0","1"
"172.31.69.25-18.216.200.189-80-53272-6","18.216.200.189","53272","172.31.69.25","80","6","18574897","2","0","0","0","0","0","0","0","0","0","0","0","0","0.107672199","40","0","0","0","0","1"
"172.31.69.25-18.219.193.20-80-41352-6","18.219.193.20","41352","172.31.69.25","80","6","25574","1","1","0","0","0","0","0","0","0","0","0","0","0","78.20442637","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-50708-6","18.219.193.20","50708","172.31.69.25","80","6","79062","2","1","0","0","0","0","0","0","0","0","0","0","0","37.944904","64","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-42770-6","18.219.193.20","42770","172.31.69.25","80","6","13096","1","1","0","0","0","0","0","0","0","0","0","0","0","152.7183873","32","32","0","0","0","1"
"172.31.69.28-18.216.200.189-80-50950-6","172.31.69.28","80","18.216.200.189","50950","6","2746","4","3","935","326","935","0","233.75","467.5","326","0","108.6666667","188.2161878","459213.4013","2549.162418","92","72","157.625","334.1804207","111676.5536","1"
"172.31.69.25-18.219.193.20-80-46270-6","172.31.69.25","80","18.219.193.20","46270","6","5299880","4","6","935","758","935","0","233.75","467.5","379","0","126.3333333","195.7147584","319.4411949","1.886835174","136","208","153.9090909","300.1564441","90093.89091","1"
"172.31.69.25-18.219.193.20-80-53186-6","172.31.69.25","80","18.219.193.20","53186","6","4510109","4","4","935","352","935","0","233.75","467.5","352","0","88","176","285.358957","1.77379305","136","136","143","319","101761","1"
"172.31.69.25-18.219.193.20-80-56178-6","172.31.69.25","80","18.219.193.20","56178","6","4473828","4","4","935","354","935","0","233.75","467.5","354","0","88.5","177","288.1201512","1.78817782","136","136","143.2222222","319.1644473","101865.9444","1"
"172.31.69.25-18.218.115.60-80-57901-6","18.218.115.60","57901","172.31.69.25","80","6","1701481","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","578.3197109","4.114062984","72","92","123","339.8873763","115523.4286","1"
"172.31.69.28-18.219.9.1-80-54080-6","18.219.9.1","54080","172.31.69.28","80","6","3171","1","1","0","0","0","0","0","0","0","0","0","0","0","630.7158625","20","20","0","0","0","1"
"172.31.69.25-18.218.55.126-80-53412-6","18.218.55.126","53412","172.31.69.25","80","6","1667283","2","0","0","0","0","0","0","0","0","0","0","0","0","1.199556404","40","0","0","0","0","1"
"172.31.69.28-18.218.229.235-80-52589-6","18.218.229.235","52589","172.31.69.28","80","6","1684","1","1","0","0","0","0","0","0","0","0","0","0","0","1187.648456","20","20","0","0","0","1"
"172.31.69.28-18.218.11.51-80-60086-6","18.218.11.51","60086","172.31.69.28","80","6","15924","2","5","339","935","339","0","169.5","239.7091988","935","0","187","418.1447118","80005.02386","439.5880432","40","124","159.25","335.1463433","112323.0714","1"
"172.31.69.25-18.219.211.138-80-56498-6","18.219.211.138","56498","172.31.69.25","80","6","1910364","1","1","0","0","0","0","0","0","0","0","0","0","0","1.046920901","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-57002-6","18.219.193.20","57002","172.31.69.25","80","6","1346","1","1","0","0","0","0","0","0","0","0","0","0","0","1485.884101","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-51170-6","172.31.69.25","80","18.219.193.20","51170","6","5632221","4","5","935","366","935","0","233.75","467.5","366","0","73.2","163.680176","230.9923563","1.59794866","136","176","130.1","305.3087508","93213.43333","1"
"172.31.69.25-18.219.193.20-80-38442-6","18.219.193.20","38442","172.31.69.25","80","6","23368","1","1","0","0","0","0","0","0","0","0","0","0","0","85.5871277","32","32","0","0","0","1"
"172.31.69.28-18.216.24.42-80-56468-6","172.31.69.28","80","18.216.24.42","56468","6","15053","4","3","935","313","935","0","233.75","467.5","313","0","104.3333333","180.7106343","82907.06172","465.0235833","92","72","156","333.2750901","111072.2857","1"
"172.31.69.25-18.219.193.20-80-41506-6","172.31.69.25","80","18.219.193.20","41506","6","3591437","4","4","935","368","935","0","233.75","467.5","368","0","92","184","362.8074222","2.227520628","136","136","144.7777778","320.3520633","102625.4444","1"
"172.31.69.25-18.219.193.20-80-58586-6","18.219.193.20","58586","172.31.69.25","80","6","747","1","1","0","0","0","0","0","0","0","0","0","0","0","2677.376171","32","32","0","0","0","1"
"172.31.69.25-18.216.24.42-80-59192-6","18.216.24.42","59192","172.31.69.25","80","6","1302264","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","755.607158","5.375254173","72","92","123","339.8873763","115523.4286","1"
"172.31.69.25-18.219.193.20-80-57372-6","172.31.69.25","80","18.219.193.20","57372","6","4156722","4","4","935","379","935","0","233.75","467.5","379","0","94.75","189.5","316.1144767","1.924593466","136","136","146","321.3296594","103252.75","1"
"172.31.69.25-18.219.32.43-80-58451-6","18.219.32.43","58451","172.31.69.25","80","6","1332371","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","738.5330362","5.253791924","72","92","123","339.8873763","115523.4286","1"
"172.31.69.25-18.219.193.20-80-53012-6","172.31.69.25","80","18.219.193.20","53012","6","4366823","4","5","935","379","935","0","233.75","467.5","379","0","75.8","169.4939527","300.9052577","2.060994916","136","168","131.4","306.4503585","93911.82222","1"
"172.31.69.25-18.219.32.43-80-55654-6","18.219.32.43","55654","172.31.69.25","80","6","794840","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","1237.985003","8.806803885","72","92","123","339.8873763","115523.4286","1"
"172.31.69.25-18.216.24.42-80-52535-6","18.216.24.42","52535","172.31.69.25","80","6","1612863","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","610.0952158","4.340108242","72","92","123","339.8873763","115523.4286","1"
"172.31.69.25-18.219.193.20-80-36002-6","18.219.193.20","36002","172.31.69.25","80","6","65011","2","1","0","0","0","0","0","0","0","0","0","0","0","46.14603682","64","32","0","0","0","1"
"172.31.69.28-18.219.32.43-80-63428-6","172.31.69.28","80","18.219.32.43","63428","6","52553","4","3","935","299","935","0","233.75","467.5","299","0","99.66666667","172.6277305","23481.05722","133.1988659","92","72","154.25","332.3684487","110468.7857","1"
"172.31.69.28-18.216.200.189-80-60297-6","18.216.200.189","60297","172.31.69.28","80","6","6317","1","1","0","0","0","0","0","0","0","0","0","0","0","316.6059839","20","20","0","0","0","1"
"172.31.69.28-18.219.5.43-80-57210-6","172.31.69.28","80","18.219.5.43","57210","6","1155","4","3","935","268","935","0","233.75","467.5","268","0","89.33333333","154.7298721","1041558.442","6060.606061","92","72","150.375","330.6158485","109306.8393","1"
"172.31.69.28-18.216.24.42-80-52321-6","18.216.24.42","52321","172.31.69.28","80","6","1487","1","1","0","0","0","0","0","0","0","0","0","0","0","1344.989913","20","20","0","0","0","1"
"172.31.69.25-18.219.193.20-80-60350-6","18.219.193.20","60350","172.31.69.25","80","6","9316","1","1","0","0","0","0","0","0","0","0","0","0","0","214.6844139","32","32","0","0","0","1"
"172.31.69.28-18.218.11.51-80-60559-6","172.31.69.28","80","18.218.11.51","60559","6","1156","4","3","935","314","935","0","233.75","467.5","314","0","104.6666667","181.2879845","1080449.827","6055.363322","92","72","156.125","333.3425683","111117.2679","1"
"172.31.69.25-18.219.193.20-80-60432-6","172.31.69.25","80","18.219.193.20","60432","6","4286385","4","4","935","371","935","0","233.75","467.5","371","0","92.75","185.5","304.68565","1.866374579","136","136","145.1111111","320.6148174","102793.8611","1"
"172.31.69.25-18.219.193.20-80-34514-6","18.219.193.20","34514","172.31.69.25","80","6","19525","1","1","0","0","0","0","0","0","0","0","0","0","0","102.4327785","32","32","0","0","0","1"
"172.31.69.28-18.216.200.189-80-59035-6","18.216.200.189","59035","172.31.69.28","80","6","29843","1","1","0","0","0","0","0","0","0","0","0","0","0","67.01739101","20","20","0","0","0","1"
"172.31.69.28-18.218.229.235-80-63272-6","172.31.69.28","80","18.218.229.235","63272","6","5157","4","3","935","310","935","0","233.75","467.5","310","0","103.3333333","178.9785834","241419.4299","1357.378321","92","72","155.625","333.0748254","110938.8393","1"
"172.31.69.28-18.218.115.60-80-55326-6","172.31.69.28","80","18.218.115.60","55326","6","20709","4","3","935","311","935","0","233.75","467.5","311","0","103.6666667","179.5559337","60167.07712","338.0172872","92","72","155.75","333.1412184","110983.0714","1"
"172.31.69.28-18.218.11.51-80-56632-6","18.218.11.51","56632","172.31.69.28","80","6","15889","1","1","0","0","0","0","0","0","0","0","0","0","0","125.8732456","20","20","0","0","0","1"
"172.31.69.25-18.219.32.43-80-55509-6","18.219.32.43","55509","172.31.69.25","80","6","41933545","2","0","0","0","0","0","0","0","0","0","0","0","0","0.047694513","40","0","0","0","0","1"
"172.31.69.25-18.219.5.43-80-53983-6","18.219.5.43","53983","172.31.69.25","80","6","1473575","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","667.7637718","4.750352035","72","92","123","339.8873763","115523.4286","1"
"172.31.69.25-18.219.193.20-80-46900-6","172.31.69.25","80","18.219.193.20","46900","6","4193994","4","4","935","358","935","0","233.75","467.5","358","0","89.5","179","308.298009","1.907489615","136","136","143.6666667","319.4972613","102078.5","1"
"172.31.69.28-52.14.136.135-80-64855-6","52.14.136.135","64855","172.31.69.28","80","6","793","1","1","0","0","0","0","0","0","0","0","0","0","0","2522.068096","20","20","0","0","0","1"
"172.31.69.25-18.219.193.20-80-50736-6","172.31.69.25","80","18.219.193.20","50736","6","4543727","4","4","935","367","935","0","233.75","467.5","367","0","91.75","183.5","286.5489058","1.76066916","136","136","144.6666667","320.2651245","102569.75","1"
"172.31.69.28-18.218.115.60-80-57521-6","18.218.115.60","57521","172.31.69.28","80","6","693","1","1","0","0","0","0","0","0","0","0","0","0","0","2886.002886","20","20","0","0","0","1"
"172.31.69.28-18.218.11.51-80-60898-6","18.218.11.51","60898","172.31.69.28","80","6","1779","1","1","0","0","0","0","0","0","0","0","0","0","0","1124.227094","20","20","0","0","0","1"
"172.31.69.25-18.219.193.20-80-49916-6","18.219.193.20","49916","172.31.69.25","80","6","18869","1","1","0","0","0","0","0","0","0","0","0","0","0","105.9939583","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-34078-6","172.31.69.25","80","18.219.193.20","34078","6","4100115","4","4","935","317","935","0","233.75","467.5","317","0","79.25","158.5","305.3572888","1.951164784","136","136","139.1111111","316.335836","100068.3611","1"
"172.31.69.28-18.218.115.60-80-54555-6","172.31.69.28","80","18.218.115.60","54555","6","8535","4","3","935","315","935","0","233.75","467.5","315","0","105","181.8653348","146455.7704","820.152314","92","72","156.25","333.4104078","111162.5","1"
